How do I ascertain the start of the academic semester and the schedule for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the procedure for identifying the beginning of the study term and the timing of exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How do I determine the start of the academic period and the dates for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How can I find out when the academic semesters begin and exams are held?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the way to determine the start of the academic season and the exam schedule?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How can one find out when academic half-years begin and exams are conducted?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the process for identifying the start of the academic year and the exam dates?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How do I find out when the academic semester begins and the period for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How do you discover the commencement of academic semesters and exam periods?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the method for finding out when educational semesters start and exams are scheduled?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How can one figure out the initiation of academic semesters and the timing of exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What steps can be taken to discern the start of the academic term and the schedule for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How do you ascertain the beginning of the academic session and the dates for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the process for determining when academic semesters kick off and exams are conducted?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How can you find out when the academic season begins and the timeline for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What's the approach for identifying the start of academic half-years and the timing of exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
How can one discover when academic years commence and the schedule for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
What steps should be taken to find out when the academic semester begins and the period for exams?;Raspisanie obucheniya, daty promezhutochnogo i itogovogo/dopolnitelnogo ekzamenov v nachale kazh¬dogo semestra opredelyayutsya prikazom rektora na osnovanii «Instrukcii po upravleniyu ucheb¬nym processom v Gruzinskom tehnicheskom universitete». Informaciya v nachale uchebnogo goda budet dostupna na sajte universiteta https://gtu.ge, fakulteta https://gtu.ge/Ims/, v sootvetstvuyushih gruppah na fejsbuk https://www.facebook.com/gtu.ge  i https://www.facebook.com/GTUims, v tom chisle v gruppe russkoyazychnoj obrazovatelnoj programmy «Informatika» https://www.facebook.com/groups/416275060159273 
Какова длительность бакалаврской образовательной программы?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько времени занимает образовательная программа бакалавриата?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Как долго длится учебный процесс в бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каков срок обучения на бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько времени требуется для завершения бакалаврской программы?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каков общий период обучения на бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Какой временной промежуток занимает бакалаврская учебная программа?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько лет длится бакалавриат?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Какой срок окончания обучения в бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каково время, необходимое для завершения бакалаврского образования?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько времени занимает образование в рамках бакалавриата?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Какова продолжительность учебной программы на бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько лет требуется на бакалавриат?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Как долго длится бакалаврская ступень обучения?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каково временное требование для бакалаврской программы?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько лет нужно на завершение бакалавриата?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Какой срок учебы на бакалавриате?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Как долго продлится бакалаврская учебная программа?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Сколько времени занимает бакалавриат?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каков общий период обучения для бакалавриатской программы?;Программа длится 4 года (8 семестров, в каждом (с 1-го по 8-ой семестр) 30 кредитов) и содер­жит 240 кредитов. 
Каково значение GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что представляет собой GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каков смысл аббревиатуры GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что означает термин GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каково определение GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что такое GPA в образовании?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каков смысл термина GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что подразумевается под GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каково толкование аббревиатуры GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что такое GPA в контексте образования?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каково значение термина GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что означает GPA в системе образования?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каков смысл GPA в учебном процессе?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что представляет собой GPA в студенческой оценочной системе?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каково толкование понятия GPA?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что такое GPA, когда речь идет об образовании?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каково значение GPA в студенческом контексте?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что означает GPA в системе оценок?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Каков смысл понятия GPA в академической среде?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Что такое GPA и какова его роль в оценочной системе образования?;GPA – Grade Point Average – это усредненный балл оценок в аттестате или дипломе за весь период обучения. 
Как временно приостановить статус студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каков процесс приостановки статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что необходимо сделать для временного прекращения статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как временно остановить студенческий статус?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каков процедурный порядок приостановки статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как приостановить свой студенческий статус на определенный период?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что нужно предпринять для временного прекращения статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как временно приостановить свое студенческое положение?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каковы шаги по временной приостановке студенческого статуса?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что следует предпринять, чтобы временно прекратить статус студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как временно остановить свой студенческий статус?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каков процесс временной приостановки статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что нужно предпринять для временного прекращения студенческого статуса?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как приостановить студенческое положение на определенный период?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каковы шаги временной приостановки статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как временно приостановить свое студенческое состояние?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что нужно сделать для временного прекращения студенческого статуса?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Как приостановить свой статус студента на определенный срок?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Каков процесс временной приостановки студенческого статуса?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Что следует сделать для временного прекращения статуса студента?;При желании для приостановления статуса студент должен обратиться с заявлением к ректору университета с просьбой о приостановлении статуса не позднее, чем через шесть недель после начала учебного процесса. 
Когда начинаются занятия в университете этой недели?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Во сколько начинаются учебные занятия в университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда стартует учебный процесс в этом семестре?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
В какое время начинаются лекции в университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда следует явиться на первое занятие в университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Во сколько начинаются уроки в этом университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда начинается учебный год в вашем университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
В какие дни недели начинаются занятия в этом семестре?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Во сколько часов открываются двери аудиторий для студентов?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда начинаются первые лекции после каникул?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
В какое время стартует учебная неделя в университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда планируется начало учебного семестра?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Во сколько часов начинается первое занятие в этом семестре?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
Когда следует быть на кампусе для начала учебного дня?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
В какой день недели начинаются учебные занятия в вашем университете?;Расписание обучения, даты промежуточного и итогового/дополнительного экзаменов в начале каж­дого семестра определяются приказом ректора на основании «Инструкции по управлению учеб­ным процессом в Грузинском техническом университете». Информация в начале учебного года будет доступна на сайте университета https://gtu.ge, факультета https://gtu.ge/Ims/, в соответствующих группах на фейсбук https://www.facebook.com/gtu.ge  и https://www.facebook.com/GTUims, в том числе в группе русскоязычной образовательной программы «Информатика»  https://www.facebook.com/groups/416275060159273.
